country,day_in_year,trousers,skirts,blouses,sale,avg_price,last_product_price
29,119,3,0,1,0,45.75,55
29,119,0,0,0,2,33.0,28
29,119,0,1,0,0,38.0,38
9,119,1,0,0,0,33.0,33
29,119,4,8,4,10,41.76923076923077,38
29,119,10,0,0,0,61.3,72
29,119,2,0,0,0,35.5,43
24,119,4,4,0,3,45.45454545454545,48
46,119,1,0,0,0,82.0,82
46,119,1,0,0,0,28.0,28
46,119,0,0,1,0,23.0,23
29,119,0,7,2,7,44.5,28
29,119,0,0,5,3,41.0,38
29,119,1,0,0,1,50.0,38
21,119,2,0,0,0,62.0,62
9,119,0,0,1,0,48.0,48
29,119,0,1,0,0,62.0,62
29,119,0,1,0,0,57.0,57
29,119,2,0,0,0,55.0,82
29,119,0,0,18,3,41.095238095238095,38
29,119,1,0,0,0,43.0,43
29,119,0,4,2,0,44.833333333333336,57
29,119,2,1,0,0,41.0,52
29,119,1,0,0,0,28.0,28
29,119,0,0,1,1,40.5,33
9,119,18,3,25,0,42.95652173913044,38
9,119,12,0,0,0,44.916666666666664,62
29,119,5,16,9,2,46.96875,33
46,119,1,0,0,0,43.0,43
29,119,1,0,0,0,38.0,38
9,119,2,0,0,0,62.0,62
29,119,2,0,0,4,42.5,38
29,119,2,0,0,4,38.666666666666664,28
45,119,0,0,3,1,42.0,43
29,119,0,0,1,1,28.0,28
29,119,0,1,0,0,57.0,57
29,119,1,4,2,1,44.625,62
44,119,3,0,0,0,53.333333333333336,38
44,119,4,0,2,0,37.666666666666664,20
9,119,3,0,0,0,39.666666666666664,38
29,119,1,0,4,20,40.32,43
29,119,3,0,0,0,44.333333333333336,62
29,119,0,4,0,0,54.75,38
29,119,0,2,1,0,54.0,67
9,119,0,3,5,0,46.375,52
29,119,0,0,3,2,41.6,43
9,119,11,6,0,0,46.1764705882353,62
29,120,0,0,5,0,53.4,57
29,120,7,0,3,0,54.0,57
29,120,3,5,0,0,59.5,72
29,120,0,5,0,3,49.5,38
29,120,0,4,9,0,40.15384615384615,48
9,120,6,0,0,0,43.166666666666664,62
29,120,0,3,3,0,38.833333333333336,20
29,120,0,0,1,0,48.0,48
29,120,0,2,0,5,35.857142857142854,33
9,120,0,2,4,0,49.833333333333336,57
9,120,13,8,1,0,48.59090909090909,57
29,120,0,2,1,0,45.666666666666664,28
9,120,7,0,1,0,56.25,48
29,120,6,2,7,1,44.5,38
29,120,0,0,0,3,39.666666666666664,48
9,120,0,3,0,0,47.333333333333336,52
29,120,0,2,0,0,38.0,38
42,120,0,1,0,1,35.5,38
29,120,1,0,0,1,38.0,38
29,120,0,2,0,0,57.0,57
12,120,0,0,0,1,48.0,48
3,120,2,0,0,0,40.5,43
29,120,1,0,0,0,62.0,62
9,120,20,6,12,0,46.1578947368421,62
9,120,6,0,0,0,44.333333333333336,38
29,120,3,0,7,0,54.3,43
29,120,1,1,1,0,35.0,33
34,120,0,2,3,3,43.875,57
9,120,1,0,2,0,36.333333333333336,38
29,120,0,2,0,0,52.0,52
29,120,3,5,0,0,49.75,33
9,120,1,0,0,0,82.0,82
9,120,5,0,2,0,45.857142857142854,50
44,120,0,3,0,0,42.666666666666664,38
9,120,1,0,8,0,38.77777777777778,28
29,120,1,0,0,0,28.0,28
29,120,0,0,0,3,31.333333333333332,33
24,120,3,0,1,0,46.5,48
24,120,0,2,0,4,43.5,33
29,120,2,1,3,0,43.666666666666664,52
24,120,4,0,0,2,33.833333333333336,23
24,120,13,2,1,0,47.25,52
24,120,2,0,3,1,47.333333333333336,38
29,120,0,1,0,1,35.5,33
29,120,0,4,0,1,49.6,62
29,120,4,13,15,5,42.270270270270274,33
24,120,1,3,3,5,43.916666666666664,52
29,120,0,0,0,1,38.0,38
9,120,0,2,6,0,41.0,48
41,120,3,1,1,3,42.125,23
29,120,0,2,13,29,37.79545454545455,43
24,120,1,0,0,0,33.0,33
29,120,0,1,2,0,31.333333333333332,38
29,120,0,0,0,2,38.0,28
21,120,2,0,0,0,62.0,62
29,120,1,3,4,4,40.583333333333336,62
29,120,2,6,1,0,50.22222222222222,38
29,120,24,0,4,12,46.5,62
29,120,0,0,8,0,40.625,28
9,120,16,1,17,0,47.44117647058823,48
24,120,0,0,0,1,38.0,38
9,120,8,19,43,0,40.885714285714286,38
29,120,1,1,0,3,44.0,48
9,120,11,0,4,0,45.13333333333333,43
9,120,25,6,5,0,48.05555555555556,28
29,120,0,3,0,0,47.666666666666664,38
29,120,0,0,1,0,57.0,57
29,120,0,1,3,0,42.75,57
29,120,2,0,0,0,38.0,38
29,120,1,2,0,0,41.0,33
29,120,3,0,3,0,46.5,28
29,120,1,0,0,0,62.0,62
29,120,9,0,0,3,44.083333333333336,28
29,120,1,0,1,0,40.5,38
29,120,0,1,0,2,39.666666666666664,43
29,120,0,1,0,0,52.0,52
29,120,0,0,0,2,30.5,28
29,120,0,8,8,0,47.9375,38
29,120,0,0,0,1,33.0,33
29,120,1,0,5,0,31.0,33
29,120,0,3,0,0,53.666666666666664,52
29,120,0,0,0,1,38.0,38
29,120,0,0,0,112,35.8125,33
29,120,8,0,2,5,36.86666666666667,18
29,120,0,4,0,0,47.5,43
29,120,0,0,3,0,45.333333333333336,55
29,120,2,0,1,0,52.333333333333336,57
29,120,0,0,1,0,28.0,28
29,120,2,2,3,0,48.42857142857143,48
29,120,0,0,1,0,33.0,33
29,120,1,8,0,1,46.6,43
29,120,0,0,1,0,38.0,38
29,120,3,1,0,0,47.75,38
9,120,2,5,0,3,42.3,38
29,120,1,0,0,0,33.0,33
29,120,0,0,2,0,45.5,43
29,120,0,4,1,3,43.875,38
29,120,10,0,6,4,40.4,33
29,120,4,0,1,8,36.61538461538461,43
29,120,0,3,0,1,40.25,52
29,120,4,0,1,0,40.8,62
46,120,3,0,3,0,40.333333333333336,57
29,120,0,0,0,1,43.0,43
29,120,0,1,0,0,52.0,52
29,120,2,0,0,0,62.0,62
29,120,0,1,0,3,39.25,43
29,120,0,0,0,1,38.0,38
29,120,2,1,0,0,43.0,48
29,120,3,0,2,0,45.4,48
29,120,1,1,0,2,42.75,33
29,120,4,0,31,10,40.577777777777776,57
29,120,0,0,0,2,38.0,33
29,120,0,0,1,1,43.0,38
9,120,4,1,6,0,46.36363636363637,62
12,120,1,0,0,0,43.0,43
29,120,0,0,0,1,38.0,38
29,120,0,0,0,2,30.5,28
29,120,8,0,18,2,37.92857142857143,48
29,120,1,1,0,0,42.5,33
29,120,0,0,0,2,33.0,33
29,120,0,1,0,0,57.0,57
29,120,0,1,0,0,57.0,57
29,120,1,2,1,0,51.25,48
29,120,3,0,0,1,50.75,43
29,120,0,0,0,2,45.5,43
29,120,1,1,5,0,39.285714285714285,57
29,120,1,1,5,0,42.857142857142854,43
29,120,0,0,0,2,35.5,33
29,120,0,0,0,3,39.666666666666664,43
29,120,3,0,0,0,64.0,38
29,120,0,1,8,1,40.9,48
29,120,3,0,0,3,39.5,43
29,120,4,0,0,0,50.0,62
29,120,4,0,0,2,44.0,33
29,120,0,0,7,1,42.375,33
29,120,0,2,0,0,62.0,62
46,120,0,2,0,1,41.0,33
29,120,0,2,0,0,52.0,52
29,120,3,0,4,2,34.666666666666664,33
29,120,9,0,0,7,38.3125,43
29,120,4,5,4,2,44.666666666666664,33
29,120,6,0,0,0,54.833333333333336,62
9,120,6,0,0,0,46.166666666666664,38
29,120,0,0,1,0,28.0,28
29,120,0,1,0,2,43.0,48
29,120,5,5,0,0,52.2,67
29,120,0,2,0,0,59.5,67
29,120,0,0,2,1,39.333333333333336,57
29,120,0,1,8,2,35.54545454545455,57
29,120,0,0,2,3,41.8,77
29,120,0,0,1,1,45.5,48
29,120,4,0,0,1,32.0,33
29,120,0,0,0,1,23.0,23
29,120,0,0,33,0,42.72727272727273,55
29,120,0,2,0,11,41.76923076923077,43
29,120,2,0,0,0,61.0,62
29,120,2,3,2,0,44.142857142857146,48
29,120,0,1,1,0,40.0,52
29,120,0,1,0,2,34.666666666666664,38
29,120,1,3,0,0,48.75,33
29,120,0,1,1,0,55.0,48
29,120,0,3,0,0,62.0,57
9,120,0,49,3,0,48.0,48
29,120,3,0,0,0,49.333333333333336,62
29,120,0,0,5,5,38.4,28
29,120,3,4,0,2,46.44444444444444,57
29,120,14,7,7,4,44.8125,38
29,120,0,5,0,6,39.72727272727273,43
24,120,1,0,2,0,36.333333333333336,48
16,120,0,0,0,1,33.0,33
34,120,1,0,0,0,38.0,38
29,120,0,0,1,1,28.0,33
29,120,2,2,0,0,35.5,33
29,120,0,1,0,0,57.0,57
29,120,2,0,0,0,30.5,33
29,120,2,1,4,0,33.714285714285715,28
29,120,4,0,2,3,45.333333333333336,43
29,120,0,5,0,0,49.4,38
29,120,2,0,0,0,38.0,38
29,120,0,1,0,0,52.0,52
29,120,0,0,0,2,38.0,33
9,120,3,0,0,0,34.666666666666664,33
9,120,6,1,2,0,51.44444444444444,67
9,120,24,0,1,0,49.52,38
9,120,0,0,1,0,57.0,57
9,120,1,0,3,0,41.75,28
29,120,15,0,1,6,45.13636363636363,38
9,120,2,0,3,0,41.6,52
46,120,0,1,0,0,57.0,57
46,120,1,0,0,0,43.0,43
46,120,0,1,0,0,52.0,52
46,120,0,1,0,0,52.0,52
46,120,0,1,0,0,38.0,38
46,120,1,0,0,0,62.0,62
46,120,0,1,0,0,57.0,57
46,120,0,0,1,0,48.0,48
46,120,0,0,1,0,33.0,33
29,120,4,2,0,0,42.666666666666664,52
46,120,16,2,2,0,40.2,38
9,120,0,4,7,0,46.81818181818182,38
29,120,0,3,0,2,46.6,48
29,120,0,0,0,4,43.0,38
29,120,0,2,0,0,62.0,57
29,120,0,6,0,3,42.22222222222222,38
9,120,1,0,3,0,45.5,48
29,120,2,0,0,0,30.5,33
29,120,0,1,0,0,52.0,52
29,120,3,3,12,2,45.9,33
29,120,0,1,0,0,43.0,43
29,120,4,5,9,20,41.5,28
46,120,0,4,6,0,38.3,38
9,120,2,0,4,0,54.166666666666664,57
29,120,0,6,0,4,43.2,67
9,120,1,1,2,0,44.0,28
9,120,0,0,1,0,43.0,43
9,120,3,0,0,0,69.0,82
9,120,1,3,3,0,48.142857142857146,62
9,120,2,2,1,0,52.2,28
9,120,6,0,5,0,50.36363636363637,48
9,120,3,4,14,0,41.476190476190474,52
34,120,0,1,0,0,52.0,52
46,120,0,0,1,0,38.0,38
29,120,0,1,0,1,35.5,38
29,120,3,3,4,0,43.4,62
9,120,10,5,3,0,49.22222222222222,33
9,120,13,0,0,0,48.61538461538461,38
9,120,1,0,0,0,43.0,43
9,120,1,0,0,0,72.0,72
9,120,0,1,0,0,48.0,48
29,120,0,2,0,0,59.5,52
29,121,1,0,1,0,33.0,28
29,121,0,2,0,0,52.5,67
21,121,4,0,0,0,57.25,62
29,121,7,1,2,4,40.857142857142854,38
29,121,0,0,2,0,48.0,48
9,121,0,5,0,0,56.2,57
16,121,3,1,2,0,42.0,48
46,121,5,0,1,0,52.333333333333336,62
29,121,1,2,1,1,51.4,33
29,121,0,0,0,2,38.0,38
29,121,5,1,1,1,42.75,43
9,121,3,1,0,0,50.0,57
9,121,3,0,0,0,46.0,38
42,121,6,0,0,0,45.166666666666664,62
29,121,4,0,5,1,39.2,38
29,121,0,0,2,1,41.333333333333336,38
9,121,10,0,0,0,36.5,33
29,121,2,1,0,0,46.0,38
29,121,1,0,0,0,62.0,62
29,121,2,0,0,1,39.333333333333336,28
29,121,0,6,0,5,41.81818181818182,38
29,121,0,2,0,0,67.0,67
29,121,0,3,0,0,46.0,62
9,121,1,0,0,0,38.0,38
29,121,2,0,0,0,50.0,62
29,121,2,0,0,0,35.5,43
29,121,0,0,1,2,33.0,33
29,121,0,1,3,0,44.0,28
29,121,0,5,0,0,43.8,38
29,121,0,0,0,2,38.0,38
24,121,1,0,10,0,33.45454545454545,28
9,121,0,0,1,0,48.0,48
29,121,0,1,3,0,34.0,62
29,121,0,5,3,1,43.22222222222222,38
9,121,1,4,7,0,35.916666666666664,38
9,121,24,1,1,0,51.76923076923077,62
21,121,1,0,6,2,47.55555555555556,28
29,121,2,1,1,0,51.25,57
29,121,1,0,0,0,38.0,38
29,121,1,0,0,0,43.0,43
29,121,0,1,0,0,38.0,38
29,121,0,0,0,2,23.0,23
29,121,6,0,0,1,51.857142857142854,43
24,121,2,0,2,1,51.6,48
29,121,22,0,0,2,44.708333333333336,38
9,121,0,4,0,0,51.0,57
46,121,0,0,1,4,39.0,43
29,121,0,0,2,0,48.0,48
29,121,2,1,8,0,37.54545454545455,26
29,121,0,3,5,2,45.5,57
29,121,1,0,1,0,38.0,43
29,121,4,0,0,0,47.75,43
29,121,1,0,5,1,41.142857142857146,38
29,121,10,0,0,0,49.3,33
29,121,7,1,8,17,42.03030303030303,62
29,121,0,0,1,0,43.0,43
29,121,0,0,0,2,25.5,23
29,121,10,0,5,0,39.733333333333334,38
29,121,0,0,2,3,36.0,28
29,121,3,0,0,1,31.75,28
29,121,0,0,0,1,38.0,38
29,121,0,0,2,0,46.5,50
29,121,0,0,2,3,34.0,28
29,121,0,1,0,0,52.0,52
29,121,2,0,2,2,38.0,43
29,121,0,0,0,1,33.0,33
29,121,1,1,4,2,39.75,33
29,121,0,0,0,1,38.0,38
29,121,6,1,2,4,43.84615384615385,38
29,121,7,0,0,10,37.94117647058823,33
46,121,1,0,2,3,38.666666666666664,62
29,121,0,1,0,13,35.07142857142857,57
29,121,8,10,2,2,46.04545454545455,48
29,121,0,1,1,0,50.0,48
29,121,0,0,2,0,33.0,38
29,121,0,0,0,2,30.5,23
29,121,1,0,0,0,28.0,28
29,121,2,0,0,0,45.0,62
29,121,0,3,0,0,55.666666666666664,38
29,121,2,0,0,0,61.0,62
29,121,12,6,8,0,43.07692307692308,52
29,121,0,2,0,0,57.0,57
29,121,3,0,0,8,42.18181818181818,38
29,121,2,8,7,2,47.21052631578947,52
29,121,0,1,0,0,52.0,52
29,121,0,1,0,0,57.0,57
29,121,1,1,0,0,40.0,28
29,121,1,4,3,0,51.25,62
29,121,1,4,2,0,45.42857142857143,57
29,121,1,0,0,0,43.0,43
24,121,3,0,2,0,46.2,48
29,121,4,3,6,4,45.88235294117647,43
29,121,0,1,0,1,35.5,33
29,121,0,1,0,0,67.0,67
24,121,0,5,0,0,52.4,57
9,121,2,0,6,0,46.25,28
29,121,6,3,0,5,41.857142857142854,52
29,121,0,0,0,4,33.0,28
29,121,3,3,2,1,41.111111111111114,38
29,121,0,2,0,0,54.5,57
29,121,0,0,1,0,48.0,48
9,121,1,0,0,0,33.0,33
34,121,1,2,1,0,43.75,33
29,121,1,0,0,0,62.0,62
9,121,1,4,3,0,41.25,52
29,121,0,0,0,2,35.5,33
29,121,0,2,0,0,62.0,57
9,121,0,2,0,0,45.0,52
29,121,2,3,0,0,41.6,52
29,121,0,0,1,0,28.0,28
29,121,0,0,0,5,38.0,38
29,121,0,3,0,0,54.0,57
29,121,0,2,0,0,38.0,38
29,121,21,4,1,9,44.22857142857143,48
29,121,0,5,0,0,55.2,38
29,121,2,0,0,0,50.0,62
29,121,1,1,0,0,38.0,28
29,121,0,0,0,1,38.0,38
29,121,0,3,1,2,49.333333333333336,38
29,121,0,3,0,0,38.0,38
29,121,0,0,0,5,41.0,43
29,121,0,2,0,0,52.0,52
9,121,1,0,0,0,62.0,62
29,121,4,0,0,13,34.1764705882353,38
29,121,0,2,0,0,45.0,38
29,121,8,11,10,11,43.85,38
29,121,4,2,0,6,39.25,38
9,121,1,1,1,0,40.333333333333336,26
29,121,0,2,0,0,57.0,52
29,121,2,1,0,0,44.333333333333336,38
29,121,0,0,0,1,33.0,33
29,121,0,0,0,1,38.0,38
29,121,1,2,5,1,38.0,28
29,121,0,1,0,0,52.0,52
29,121,0,1,0,0,52.0,52
29,121,0,0,2,0,38.0,28
29,121,0,0,8,6,37.57142857142857,38
9,121,4,0,0,0,47.75,72
29,121,0,1,0,0,52.0,52
29,121,0,1,0,0,57.0,57
29,121,0,8,1,0,44.888888888888886,48
29,121,1,0,0,0,43.0,43
29,121,0,4,0,0,50.0,43
29,121,1,8,1,17,44.18518518518518,28
29,121,0,6,3,4,40.0,33
29,121,0,2,2,1,37.8,33
29,121,0,1,0,0,62.0,62
29,121,0,0,1,0,48.0,48
16,121,0,2,0,1,50.333333333333336,43
29,121,0,0,0,2,33.0,33
29,121,4,2,0,3,40.44444444444444,38
29,121,0,0,1,0,48.0,48
29,121,1,0,4,0,39.0,38
29,121,10,0,1,0,48.90909090909091,82
29,121,1,4,0,0,57.0,62
29,121,0,7,0,0,54.42857142857143,62
29,121,3,0,0,0,39.666666666666664,38
29,121,0,3,0,1,51.0,57
29,121,1,1,0,0,64.5,67
9,121,6,0,1,0,33.0,38
29,121,0,3,4,4,37.36363636363637,28
29,121,0,1,0,0,38.0,38
9,121,3,0,1,0,50.75,50
29,121,3,4,1,0,48.125,33
46,121,1,0,0,0,38.0,38
46,121,0,0,1,0,48.0,48
29,121,0,1,0,0,57.0,57
29,121,1,0,0,0,43.0,43
29,121,0,2,3,3,38.375,52
46,121,0,0,3,0,41.333333333333336,28
29,121,0,0,0,6,33.833333333333336,43
29,121,0,0,11,12,39.869565217391305,33
29,121,0,0,0,4,35.5,48
29,121,0,3,0,0,38.0,38
29,121,0,0,0,1,43.0,43
29,121,3,0,1,8,33.833333333333336,48
9,121,2,0,0,0,38.0,38
9,121,2,8,1,0,40.09090909090909,28
29,121,4,2,5,1,42.0,57
29,121,4,2,0,1,46.142857142857146,33
29,121,0,4,0,2,46.0,43
29,121,5,4,1,0,45.2,43
29,121,0,0,1,1,43.0,38
29,121,8,2,7,1,39.166666666666664,33
9,121,1,2,2,0,42.4,52
29,121,2,2,0,0,35.5,38
9,121,1,0,1,0,43.0,48
9,121,3,0,2,0,47.2,33
9,121,14,0,0,0,51.0,62
46,121,0,0,0,1,33.0,33
29,121,0,0,0,1,38.0,38
29,121,1,0,0,0,62.0,62
9,121,1,0,0,0,38.0,38
29,121,0,6,0,0,54.666666666666664,38
29,121,0,0,1,0,48.0,48
41,121,0,1,0,0,52.0,52
9,121,0,1,2,0,45.666666666666664,28
29,121,0,2,0,0,64.5,67
9,121,0,1,3,0,35.25,28
29,121,5,5,0,0,48.6,38
29,121,14,8,17,2,43.390243902439025,33
29,121,1,0,0,0,38.0,38
9,122,0,0,1,0,48.0,48
9,122,4,0,4,0,38.5,33
46,122,0,2,0,0,52.5,48
29,122,0,3,0,0,57.333333333333336,43
29,122,0,2,0,0,57.0,57
29,122,1,0,0,0,62.0,62
42,122,0,0,0,10,40.4,48
9,122,3,6,3,0,47.166666666666664,43
9,122,1,0,0,0,38.0,38
29,122,0,7,0,0,47.57142857142857,57
29,122,0,0,7,0,46.57142857142857,48
29,122,2,0,0,0,46.5,33
29,122,2,0,0,0,50.0,38
9,122,1,7,5,0,47.92307692307692,62
9,122,0,0,6,0,37.166666666666664,48
46,122,0,1,0,0,52.0,52
29,122,2,0,0,0,72.0,82
29,122,1,0,0,0,38.0,38
29,122,2,0,3,0,39.0,33
29,122,3,0,0,0,38.0,38
29,122,7,9,27,40,40.72289156626506,38
24,122,1,0,0,0,43.0,43
41,122,0,1,0,0,62.0,62
41,122,7,0,0,0,45.42857142857143,38
29,122,3,0,2,0,51.2,82
29,122,0,0,0,1,28.0,28
9,122,3,0,4,0,35.857142857142854,48
9,122,2,0,2,0,50.25,48
29,122,0,0,1,0,28.0,28
29,122,0,2,0,0,47.5,38
29,122,0,0,0,1,38.0,38
9,122,3,0,0,0,54.0,62
29,122,0,2,0,0,62.0,57
9,122,42,5,8,0,47.18181818181818,43
9,122,8,0,1,0,47.22222222222222,38
9,122,10,22,0,0,46.3125,52
9,122,1,15,0,0,52.8125,62
29,122,0,5,0,0,54.2,57
29,122,2,0,9,14,38.88,43
29,122,10,12,8,1,41.193548387096776,33
29,122,3,0,3,4,35.0,38
29,122,2,5,0,0,44.857142857142854,38
29,122,4,0,0,0,48.75,33
29,122,7,1,5,19,38.46875,43
29,122,3,4,0,0,50.142857142857146,52
29,122,4,2,1,0,52.285714285714285,52
29,122,1,3,0,2,43.5,62
29,122,2,0,4,0,48.666666666666664,62
29,122,1,0,2,0,39.666666666666664,33
29,122,5,0,0,0,48.6,38
29,122,11,0,0,3,43.857142857142854,43
29,122,0,1,0,0,38.0,38
29,122,0,0,2,0,52.5,57
29,122,0,5,0,0,58.2,67
29,122,0,0,0,1,38.0,38
29,122,1,0,0,0,33.0,33
29,122,3,0,8,9,39.15,48
29,122,0,0,2,1,39.333333333333336,28
29,122,0,1,0,0,52.0,52
29,122,0,3,0,0,52.333333333333336,67
29,122,5,10,15,14,41.77272727272727,43
29,122,1,0,0,0,62.0,62
29,122,0,0,0,4,34.25,28
29,122,2,0,0,1,54.0,28
29,122,0,2,0,0,45.0,38
29,122,1,0,4,0,51.0,57
29,122,0,2,1,0,47.333333333333336,33
29,122,1,1,0,0,49.0,38
29,122,0,0,2,3,49.4,65
29,122,0,0,0,11,36.81818181818182,28
29,122,2,5,5,2,43.785714285714285,33
29,122,2,1,0,0,44.333333333333336,38
29,122,4,0,0,0,45.25,43
29,122,1,0,5,1,35.857142857142854,43
29,122,0,3,2,0,38.0,28
29,122,0,0,4,1,26.2,23
29,122,0,0,0,1,38.0,38
29,122,0,0,1,0,57.0,57
29,122,0,0,0,1,43.0,43
29,122,0,0,0,3,26.333333333333332,33
29,122,1,0,0,0,38.0,38
29,122,1,2,2,1,51.666666666666664,43
29,122,0,0,0,1,38.0,38
9,122,2,0,0,0,45.0,28
29,122,0,6,0,1,49.57142857142857,33
29,122,0,0,0,1,28.0,28
29,122,0,3,3,1,51.142857142857146,48
29,122,2,0,1,0,31.333333333333332,23
29,122,0,6,3,0,45.888888888888886,43
29,122,0,1,0,0,52.0,52
29,122,1,0,0,0,33.0,33
29,122,2,0,1,0,38.0,33
29,122,0,1,1,0,42.5,28
29,122,0,1,12,0,39.07692307692308,48
29,122,6,7,8,9,40.9,33
29,122,5,6,2,0,46.46153846153846,28
29,122,0,1,2,0,54.333333333333336,48
29,122,5,0,0,0,45.6,62
29,122,7,15,12,8,41.785714285714285,38
29,122,1,0,0,0,43.0,43
29,122,1,2,0,0,38.0,38
29,122,0,0,0,2,38.0,38
29,122,2,0,1,0,65.66666666666667,33
29,122,0,1,0,0,38.0,38
29,122,1,1,0,4,35.5,38
29,122,0,1,0,0,48.0,48
18,122,0,0,1,0,28.0,28
29,122,0,0,1,0,48.0,48
29,122,0,0,0,3,39.666666666666664,48
29,122,0,0,1,0,28.0,28
29,122,0,0,7,3,39.4,33
29,122,1,0,0,0,33.0,33
29,122,0,0,1,0,28.0,28
29,122,2,1,2,2,44.857142857142854,38
29,122,0,5,0,0,50.4,48
29,122,1,1,0,0,59.5,62
9,122,2,0,2,0,47.5,33
9,122,2,0,0,0,38.0,33
29,122,0,0,1,0,48.0,48
29,122,3,12,5,3,45.91304347826087,33
46,122,1,0,0,0,43.0,43
46,122,0,0,1,0,43.0,43
46,122,0,0,1,0,48.0,48
46,122,0,1,0,0,52.0,52
46,122,1,0,0,0,43.0,43
46,122,0,0,1,0,28.0,28
29,122,0,0,2,0,56.0,55
29,122,3,1,0,0,39.0,33
29,122,7,3,1,6,43.94117647058823,33
29,122,2,0,0,3,42.8,38
29,122,0,0,0,1,28.0,28
29,122,0,1,2,0,51.0,48
29,122,0,3,0,1,46.25,57
29,122,0,0,2,0,48.0,48
29,122,2,0,0,0,47.5,62
9,122,0,4,2,0,41.166666666666664,26
9,122,10,3,14,0,41.74074074074074,28
29,122,1,1,2,0,49.0,57
29,122,4,19,21,48,43.34782608695652,48
29,122,0,5,3,0,50.625,57
29,122,13,6,13,2,43.64705882352941,43
29,122,0,2,0,2,43.75,52
29,122,0,7,0,0,51.57142857142857,52
29,122,0,0,2,0,38.0,48
29,122,2,2,8,7,41.0,62
29,122,2,0,0,0,72.0,72
29,122,10,1,0,4,43.666666666666664,28
29,122,5,0,0,0,48.6,43
29,123,0,1,3,2,36.166666666666664,48
29,123,0,6,4,0,50.2,33
29,123,2,0,0,0,50.0,38
29,123,2,1,1,0,50.0,28
9,123,2,0,0,0,35.5,43
9,123,0,0,2,0,38.0,28
29,123,0,2,0,1,49.0,38
29,123,2,0,0,1,41.333333333333336,38
38,123,1,0,0,1,47.5,33
29,123,1,3,0,0,43.75,38
29,123,1,0,0,0,38.0,38
42,123,12,1,8,0,44.38095238095238,57
42,123,4,3,1,1,46.55555555555556,33
9,123,1,0,0,0,43.0,43
42,123,1,0,0,0,38.0,38
9,123,8,5,2,0,49.06666666666667,43
46,123,2,0,0,1,64.0,82
29,123,2,0,0,0,35.5,38
29,123,1,2,1,12,41.3125,48
29,123,0,0,6,5,40.0,33
29,123,0,0,0,2,38.0,43
9,123,29,0,13,0,51.166666666666664,82
24,123,0,3,0,14,32.94117647058823,38
21,123,3,0,14,9,38.61538461538461,28
29,123,1,3,1,2,45.57142857142857,43
29,123,8,0,0,9,43.11764705882353,62
29,123,0,3,1,0,47.5,52
29,123,0,2,0,0,57.0,62
9,123,0,11,0,0,50.63636363636363,33
9,123,46,1,0,0,55.680851063829785,82
29,123,2,0,2,0,49.0,48
9,123,0,0,3,0,41.333333333333336,33
9,123,8,0,4,0,44.666666666666664,28
9,123,3,2,0,0,55.2,62
29,123,0,3,3,1,43.42857142857143,28
29,123,7,1,2,7,41.470588235294116,38
29,123,4,0,1,1,33.833333333333336,23
29,123,0,0,4,0,30.0,33
29,123,4,7,2,2,41.4,28
29,123,0,0,0,1,28.0,28
29,123,0,1,5,1,41.42857142857143,48
29,123,5,0,2,6,42.53846153846154,38
29,123,0,1,0,0,52.0,52
29,123,6,0,2,14,38.77272727272727,62
29,123,1,1,11,0,42.76923076923077,57
29,123,0,5,0,0,57.0,57
29,123,9,3,14,0,41.26923076923077,28
29,123,1,8,2,2,48.61538461538461,57
29,123,0,1,0,5,36.166666666666664,28
29,123,3,1,0,2,46.0,33
29,123,1,0,0,0,33.0,33
29,123,0,2,0,0,52.5,67
29,123,2,0,5,4,40.27272727272727,28
29,123,0,1,1,0,52.5,48
29,123,0,1,0,0,38.0,38
29,123,14,0,0,0,47.714285714285715,43
29,123,0,6,0,0,47.666666666666664,38
29,123,0,0,0,2,40.5,33
29,123,0,0,0,1,33.0,33
29,123,3,6,0,6,42.4,43
9,123,0,0,2,0,48.0,48
29,123,0,0,0,1,43.0,43
29,123,0,4,0,0,50.0,38
29,123,0,3,0,0,44.333333333333336,38
29,123,0,0,0,1,33.0,33
29,123,7,0,3,0,34.9,28
29,123,2,0,0,0,50.0,38
29,123,0,3,0,0,49.0,52
29,123,0,1,0,0,38.0,38
29,123,6,1,2,7,42.375,33
29,123,0,3,0,0,63.666666666666664,62
29,123,2,0,1,0,33.0,38
29,123,5,0,3,2,37.0,33
29,123,3,0,0,0,53.333333333333336,38
29,123,0,1,0,0,43.0,43
9,123,4,0,7,0,36.63636363636363,38
29,123,0,1,0,4,40.8,38
29,123,0,0,2,0,35.5,28
29,123,0,0,0,1,33.0,33
29,123,0,5,0,1,43.5,38
29,123,2,0,1,1,50.75,62
29,123,6,4,0,0,46.1,28
29,123,3,0,0,0,50.666666666666664,62
29,123,0,6,0,0,51.666666666666664,57
29,123,3,4,0,0,56.714285714285715,62
29,123,0,0,1,3,34.25,48
29,123,7,1,1,0,44.44444444444444,48
29,123,7,5,12,0,46.291666666666664,62
29,123,0,3,0,3,40.333333333333336,57
29,123,1,2,0,0,62.0,57
29,123,1,0,1,0,42.5,23
29,123,0,7,1,0,51.25,57
29,123,1,0,0,0,38.0,38
29,123,0,1,0,0,62.0,62
29,123,6,0,0,0,52.166666666666664,38
29,123,8,12,0,2,45.72727272727273,62
29,123,0,0,0,8,38.625,33
29,123,0,3,6,10,38.73684210526316,38
